tanggal,curah_hujan_mm,durasi_hujan_jam,link_google,is_banjir,status_banjir,pasut_est_max,pasut_est_min,pasut_est_mean,pasut_msl_max,pasut_msl_min,pasut_msl_mean,status_siaga
2025-02-09,14.8,6.0,,,0.0,3.22,1.99,2.5428472222222225,0.72,-0.51,0.042916666666666665,Aman
2025-02-09,14.8,6.0,,,0.0,3.1175634973916524,1.846509095718208,2.415319130964915,0.605929981139091,-0.6651244205343532,-0.0963143852876462,Aman
2025-02-10,3.9,6.0,,,0.0,3.44,1.84,2.5679166666666666,0.94,-0.66,0.06805555555555556,Air Meluap
2025-02-10,3.9,6.0,,,0.0,3.321468377312672,1.728336926520172,2.4403096949133434,0.8098348610601107,-0.7832965897323894,-0.071323821339218,Air Meluap
2025-02-11,9.1,13.0,,,0.0,3.513485987318156,1.6243639442484288,2.4791859181818547,1.0018524710655945,-0.8872695720041326,-0.0324475980707066,Aman
2025-02-11,9.1,13.0,,,0.0,3.65,1.75,2.6055555555555556,1.15,-0.75,0.1057638888888889,Aman
2025-02-12,10.7,8.0,,,0.0,3.623230298603278,1.6320461470389849,2.5253501269505505,1.111596782350717,-0.8795873692135765,0.0137166106979891,Aman
2025-02-12,10.7,8.0,,,0.0,3.78,1.72,2.6507638888888887,1.28,-0.78,0.1507638888888889,Aman
2025-02-13,0.0,0.0,,,0.0,3.705128645281503,1.6122854339301065,2.568871938465151,1.1934951290289415,-0.8993480823224549,0.0572384222125896,Air Meluap
2025-02-13,0.0,0.0,,,0.0,3.84,1.72,2.693125,1.34,-0.78,0.1932638888888889,Air Meluap
2025-02-14,3.9,9.0,,,0.0,3.694622238933058,1.6520186185930954,2.5992654339103827,1.1829887226804967,-0.859614897659466,0.0876319176578213,Air Meluap
2025-02-14,3.9,9.0,,,0.0,3.84,1.75,2.723680555555555,1.34,-0.75,0.22375,Air Meluap
2025-02-15,1.7,5.0,,,0.0,3.621660297332285,1.6737370620917624,2.6090735763336483,1.110026781079723,-0.8378964541607989,0.0974400600810869,Air Meluap
2025-02-15,1.7,5.0,,,0.0,3.77,1.79,2.7331944444444445,1.27,-0.71,0.2332638888888889,Air Meluap
2025-02-16,5.4,12.0,,,0.0,3.66,1.83,2.719236111111111,1.16,-0.67,0.21930555555555553,Aman
2025-02-16,5.4,12.0,,,0.0,3.5172597972348276,1.7286809562517695,2.595657390334944,1.0056262809822665,-0.7829525600007918,0.0840238740823826,Aman
2025-02-19,2.6,6.0,,,0.0,3.29,1.86,2.576458333333333,0.79,-0.64,0.07645833333333334,Air Meluap
2025-02-19,2.6,6.0,,,0.0,3.1744046229062564,1.7501793884250163,2.4529957298495595,0.662771106653695,-0.7614541278275448,-0.0586377864030018,Air Meluap
2025-02-20,12.9,13.0,,,0.0,3.2,1.89,2.5240277777777775,0.7,-0.61,0.02423611111111111,Aman
2025-02-20,12.9,13.0,,,0.0,3.088250575714677,1.7805593109226157,2.3996550045506857,0.5766170594621158,-0.7310742053299457,-0.1119785117018756,Aman
2025-02-21,2.6,9.0,,,0.0,3.08,1.95,2.486041666666667,0.58,-0.55,-0.013888888888888892,Air Meluap
2025-02-21,2.6,9.0,,,0.0,2.956931902700644,1.8513058204237751,2.3601597416253486,0.4452983864480826,-0.6603276958287863,-0.1514737746272128,Aman
2025-02-22,18.3,11.0,,,0.0,2.8082669181904016,1.975317763916392,2.341941307336693,0.2966334019378402,-0.5363157523361692,-0.1696922089158685,Aman
2025-02-22,18.3,11.0,,,0.0,2.94,2.07,2.468888888888889,0.44,-0.43,-0.031041666666666665,Aman
2025-02-23,8.5,13.0,,,0.0,2.7056854285534704,1.9966081548479344,2.348690084921701,0.194051912300909,-0.5150253614046267,-0.1629434313308602,Aman
2025-02-23,8.5,13.0,,,0.0,2.81,2.14,2.4764583333333334,0.31,-0.36,-0.02333333333333333,Aman
2025-02-24,5.0,16.0,,,0.0,3.02,2.01,2.5074305555555556,0.52,-0.49,0.007430555555555556,Aman
2025-02-24,5.0,16.0,,,0.0,2.9129808354950977,1.857308892610876,2.379071196244262,0.4013473192425363,-0.6543246236416853,-0.1325623200082994,Aman
2025-02-25,0.2,2.0,,,0.0,3.3,1.89,2.5547222222222223,0.8,-0.61,0.054930555555555566,Air Meluap
2025-02-25,0.2,2.0,,,0.0,3.192040076308373,1.746229469749493,2.426949118555218,0.6804065600558116,-0.7654040465030687,-0.0846843976973432,Air Meluap
2025-02-26,5.3,12.0,,,0.0,3.58,1.8,2.6100694444444446,1.08,-0.7,0.1101388888888889,Aman
2025-02-26,5.3,12.0,,,0.0,3.460219808320192,1.6571887922419393,2.483532756910504,0.9485862920676308,-0.8544447240106221,-0.0281007593420574,Aman
2025-02-27,4.4,11.0,,,0.0,3.673445258874961,1.6014507237123996,2.5391627681424005,1.1618117426223995,-0.9101827925401618,0.0275292518898391,Air Meluap
2025-02-27,4.4,11.0,,,0.0,3.79,1.73,2.6627083333333332,1.29,-0.77,0.16291666666666668,Air Meluap
2025-02-28,1.3,7.0,,,0.0,3.7610542576110895,1.578748325249359,2.5841029559864426,1.249420741358528,-0.9328851910032024,0.0724694397338812,Air Meluap
2025-02-28,1.3,7.0,,,0.0,3.89,1.7,2.7049305555555554,1.39,-0.8,0.205,Air Meluap
2025-03-01,10.2,11.0,,,0.0,3.86,1.64,2.7283333333333335,1.36,-0.86,0.22833333333333336,Aman
2025-03-01,10.2,11.0,,,0.0,3.738969777799208,1.5584819276234074,2.6104138988952568,1.2273362615466468,-0.953151588629154,0.0987803826426954,Aman
2025-03-02,3.7,6.0,,,0.0,3.74,1.66,2.729444444444445,1.24,-0.84,0.22951388888888888,Air Meluap
2025-03-02,3.7,6.0,,,0.0,3.596031952647309,1.542756891894057,2.61448513027869,1.0843984363947472,-0.9688766243585044,0.1028516140261284,Air Meluap
2025-03-03,13.3,13.0,,,0.0,3.58,1.7,2.7086111111111113,1.08,-0.8,0.20861111111111114,Aman
2025-03-03,13.3,13.0,,,0.0,3.4950929165971214,1.6046674668436398,2.59709814396318,0.98345940034456,-0.9069660494089216,0.0854646277106185,Aman
2025-03-04,19.7,15.0,,,0.0,3.59,1.71,2.6708333333333334,1.09,-0.79,0.1711111111111111,Aman
2025-03-04,19.7,15.0,,,0.0,3.5012101883181717,1.604223031845262,2.561500404453973,0.9895766720656104,-0.9074104844072994,0.0498668882014117,Aman
2025-03-05,18.3,13.0,,,0.0,3.443994048702274,1.6283459611747788,2.513188522183981,0.9323605324497128,-0.8832875550777826,0.0015550059314195,Aman
2025-03-05,18.3,13.0,,,0.0,3.54,1.73,2.6219444444444444,1.04,-0.77,0.12194444444444444,Aman
2025-03-06,16.4,12.0,,,0.0,3.3405866418104937,1.6922941703521774,2.461019089943096,0.8289531255579323,-0.8193393459003839,-0.0506144263094654,Aman
2025-03-06,16.4,12.0,,,0.0,3.44,1.79,2.5704166666666666,0.94,-0.71,0.07048611111111111,Aman
2025-03-07,16.7,17.0,,,0.0,3.165163589450838,1.8181242675250036,2.4156552055564746,0.6535300731982767,-0.6935092487275578,-0.0959783106960867,Aman
2025-03-07,16.7,17.0,,,0.0,3.27,1.91,2.525902777777778,0.77,-0.59,0.026180555555555554,Aman
2025-03-08,8.9,15.0,,,0.0,2.929155320865321,1.993197669371663,2.385580363846916,0.4175218046127598,-0.518435846880898,-0.1260531524056451,Aman
2025-03-08,8.9,15.0,,,0.0,3.04,2.1,2.498263888888889,0.54,-0.4,-0.0015277777777777783,Aman
2025-03-09,0.2,1.0,,,0.0,2.8068320309785233,1.943829074932599,2.37515195272538,0.2951985147259619,-0.5678044413199623,-0.1364815635271812,Aman
2025-03-09,0.2,1.0,,,0.0,2.91,2.08,2.489305555555555,0.41,-0.42,-0.010416666666666666,Aman
2025-03-10,11.8,9.0,,,0.0,3.08,1.91,2.5013888888888887,0.58,-0.59,0.0013888888888888885,Aman
2025-03-10,11.8,9.0,,,0.0,2.9826425229573696,1.7836693928748932,2.3857995958460516,0.4710090067048083,-0.7279641233776681,-0.1258339204065097,Aman
2025-03-11,16.6,17.0,,,0.0,3.33,1.78,2.531458333333333,0.83,-0.72,0.03145833333333334,Aman
2025-03-11,16.6,17.0,,,0.0,3.2281626091822577,1.6393771551321206,2.4170269750677784,0.7165290929296964,-0.8722563611204408,-0.0946065411847829,Aman
2025-03-12,17.7,8.0,,,0.0,3.55,1.69,2.578402777777778,1.05,-0.81,0.07854166666666668,Aman
2025-03-12,17.7,8.0,,,0.0,3.4361041210205787,1.596101648686247,2.4654132615976625,0.9244706047680172,-0.9155318675663144,-0.0462202546548988,Aman
2025-03-13,8.3,13.0,,,0.0,3.7,1.64,2.6333333333333333,1.2,-0.86,0.1334027777777778,Aman
2025-03-13,8.3,13.0,,,0.0,3.590195987843585,1.5272944866386404,2.5232583668281734,1.0785624715910238,-0.984339029613921,0.011624850575612,Aman
2025-03-14,0.4,1.0,,,0.0,3.6366107868306328,1.5507663684957536,2.5788982694272584,1.1249772705780714,-0.9608671477568078,0.067264753174697,Air Meluap
2025-03-14,0.4,1.0,,,0.0,3.77,1.64,2.6866666666666665,1.27,-0.86,0.18666666666666665,Air Meluap
2025-03-15,10.4,10.0,,,0.0,3.77,1.66,2.725347222222222,1.27,-0.84,0.22555555555555554,Aman
2025-03-15,10.4,10.0,,,0.0,3.649053436676104,1.5714793089937906,2.6194642903183634,1.1374199204235422,-0.9401542072587707,0.107830774065802,Aman
2025-03-18,0.7,2.0,,,0.0,3.57,1.77,2.6863194444444445,1.07,-0.73,0.18645833333333334,Air Meluap
2025-03-18,0.7,2.0,,,0.0,3.4892954991432745,1.6928983326680171,2.5862243565521497,0.9776619828907132,-0.8187351835845442,0.0745908402995882,Air Meluap
2025-03-21,4.9,6.0,,,0.0,3.242085402603834,1.7518539523824326,2.4151943090782737,0.7304518863512728,-0.7597795638701288,-0.0964392071742876,Air Meluap
2025-03-21,4.9,6.0,,,0.0,3.33,1.84,2.5103472222222223,0.83,-0.66,0.010416666666666664,Air Meluap
2025-03-22,7.4,21.0,,,0.0,3.18,1.91,2.470763888888889,0.68,-0.59,-0.02916666666666666,Aman
2025-03-22,7.4,21.0,,,0.0,3.081409755171344,1.8314183045200945,2.376074034353182,0.5697762389187826,-0.6802152117324669,-0.1355594818993792,Aman
2025-03-23,8.8,12.0,,,0.0,3.0,2.05,2.457847222222222,0.5,-0.45,-0.042013888888888885,Aman
2025-03-23,8.8,12.0,,,0.0,2.889223886995555,1.9675951887409633,2.362162185726519,0.3775903707429937,-0.5440383275115981,-0.1494713305260422,Aman
2025-03-24,7.0,8.0,,,0.0,2.685220780701449,2.002265771631892,2.3761016391590393,0.1735872644488876,-0.5093677446206692,-0.1355318770935221,Aman
2025-03-24,7.0,8.0,,,0.0,2.8,2.13,2.472361111111111,0.3,-0.37,-0.02763888888888889,Aman
2025-03-25,5.3,14.0,,,0.0,2.8910273987428012,1.8883405906779256,2.4136559789041043,0.3793938824902398,-0.6232929255746358,-0.097977537348457,Aman
2025-03-25,5.3,14.0,,,0.0,2.98,2.01,2.511388888888889,0.48,-0.49,0.011458333333333333,Aman
2025-03-26,8.0,14.0,,,0.0,3.25,1.89,2.5630555555555556,0.75,-0.61,0.06333333333333332,Aman
2025-03-26,8.0,14.0,,,0.0,3.1749483817673356,1.7706118179898716,2.4653260176865803,0.6633148655147743,-0.7410216982626898,-0.046307498565981,Aman
2025-03-28,4.9,8.0,,,0.0,3.6152782848421703,1.6133392787798266,2.570853058601082,1.103644768589609,-0.8982942374727347,0.0592195423485204,Air Meluap
2025-03-28,4.9,8.0,,,0.0,3.7,1.69,2.664791666666667,1.2,-0.81,0.1648611111111111,Air Meluap
2025-03-29,15.1,14.0,,,0.0,3.6702432020835154,1.5265265775918488,2.609937509116461,1.158609685830954,-0.9851069386607124,0.0983039928638995,Aman
2025-03-29,15.1,14.0,,,0.0,3.75,1.62,2.7002083333333333,1.26,-0.88,0.20027777777777778,Aman
2025-03-30,5.7,9.0,,,0.0,3.71,1.57,2.719722222222222,1.21,-0.93,0.21979166666666666,Aman
2025-03-30,5.7,9.0,,,0.0,3.627261514976735,1.4965102647152675,2.6321239087178903,1.1156279987241735,-1.0151232515372937,0.1204903924653288,Aman
2025-03-31,13.5,11.0,,,0.0,3.82,1.59,2.7177083333333334,1.32,-0.91,0.21770833333333334,Aman
2025-03-31,13.5,11.0,,,0.0,3.7666139123658464,1.5124864243763836,2.633459084181661,1.254980396113285,-0.9991470918761778,0.1218255679290996,Aman
2025-04-01,13.6,14.0,,,0.0,3.85,1.61,2.6952777777777777,1.35,-0.89,0.19541666666666668,Aman
2025-04-01,13.6,14.0,,,0.0,3.7662632312654543,1.5374033495551918,2.6134004636721553,1.2546297150128929,-0.9742301666973696,0.1017669474195939,Aman
2025-04-02,11.2,13.0,,,0.0,3.78,1.65,2.654097222222222,1.28,-0.85,0.15430555555555556,Aman
2025-04-02,11.2,13.0,,,0.0,3.713532872341306,1.5919581200900557,2.574803279792216,1.2018993560887448,-0.9196753961625056,0.0631697635396544,Aman
2025-04-03,15.9,11.0,,,0.0,3.64,1.71,2.601111111111111,1.14,-0.79,0.10138888888888889,Aman
2025-04-03,15.9,11.0,,,0.0,3.5688491507741538,1.6594038456766895,2.5235469337229848,1.0572156345215924,-0.8522296705758716,0.0119134174704234,Aman
2025-04-04,15.0,11.0,,,0.0,3.45,1.81,2.5472222222222225,0.95,-0.69,0.047361111111111104,Aman
2025-04-04,15.0,11.0,,,0.0,3.3765107324329553,1.7450185229438548,2.46898130752505,0.8648772161803939,-0.7666149933087065,-0.0426522087275107,Aman
2025-04-05,3.3,6.0,,,0.0,3.22,1.97,2.5013888888888887,0.72,-0.53,0.0014583333333333297,Air Meluap
2025-04-05,3.3,6.0,,,0.0,3.1328114812169408,1.8988796101736536,2.422506909793108,0.6211779649643794,-0.612753906078908,-0.0891266064594535,Air Meluap
2025-04-07,3.1,11.0,,,0.0,2.85,2.07,2.467083333333333,0.35,-0.43,-0.03284722222222222,Aman
2025-04-07,3.1,11.0,,,0.0,2.758197537548132,1.955626815851811,2.3851127429944925,0.2465640212955704,-0.5560067004007503,-0.1265207732580688,Aman
2025-04-08,1.7,9.0,,,0.0,2.99,1.91,2.4813194444444444,0.49,-0.59,-0.018680555555555558,Aman
2025-04-08,1.7,9.0,,,0.0,2.9046285156104794,1.804622007943616,2.3979294338671897,0.392994999357918,-0.7070115083089454,-0.1137040823853716,Aman
2025-04-09,19.0,18.0,,,0.0,3.19,1.79,2.5130555555555554,0.69,-0.71,0.013194444444444444,Aman
2025-04-09,19.0,18.0,,,0.0,3.1081651154896557,1.6885017147390722,2.42982117886299,0.5965315992370943,-0.8231318015134892,-0.0818123373895711,Aman
2025-04-10,19.1,13.0,,,0.0,3.37,1.7,2.5586805555555556,0.87,-0.8,0.05888888888888889,Aman
2025-04-10,19.1,13.0,,,0.0,3.3050470703081554,1.6130936437984758,2.476991271632476,0.793413554055594,-0.8985398724540856,-0.0346422446200853,Aman
2025-04-12,8.5,10.0,,,0.0,3.68,1.64,2.6596527777777776,1.18,-0.86,0.1597222222222222,Aman
2025-04-12,8.5,10.0,,,0.0,3.522451212995725,1.590049938496417,2.5854649902526714,1.0108176967431637,-0.9215835777561444,0.07383147400011,Aman
2025-04-15,16.5,21.0,,,0.0,3.76,1.7,2.6975694444444445,1.26,-0.8,0.19756944444444444,Aman
2025-04-15,16.5,21.0,,,0.0,3.7109809081412104,1.674771794197904,2.6327127727154855,1.199347391888649,-0.8368617220546573,0.1210792564629241,Aman
2025-04-16,11.9,9.0,,,0.0,3.7,1.73,2.6618055555555555,1.2,-0.77,0.16201388888888887,Aman
2025-04-16,11.9,9.0,,,0.0,3.6551516970821782,1.69070291459615,2.600762462254892,1.143518180829617,-0.8209306016564115,0.0891289460023307,Aman
2025-04-17,13.6,15.0,,,0.0,3.61,1.77,2.6105555555555555,1.11,-0.73,0.11062500000000001,Aman
2025-04-17,13.6,15.0,,,0.0,3.5793115504452286,1.7250787639191434,2.553628139008048,1.0676780341926673,-0.786554752333418,0.0419946227554866,Aman
2025-04-18,9.6,11.0,,,0.0,3.51,1.81,2.5546527777777777,1.01,-0.69,0.05472222222222222,Aman
2025-04-18,9.6,11.0,,,0.0,3.4777355214065286,1.7647865677925485,2.5012561706234706,0.9661020051539672,-0.7468469484600131,-0.0103773456290907,Aman
2025-04-19,3.5,9.0,,,0.0,3.38,1.86,2.506111111111111,0.89,-0.64,0.006249999999999999,Air Meluap
2025-04-19,3.5,9.0,,,0.0,3.340117692015749,1.8155947353401745,2.454918855175136,0.8284841757631876,-0.6960387809123869,-0.0567146610774256,Air Meluap
2025-04-20,0.5,3.0,,,0.0,3.23,1.95,2.475347222222222,0.73,-0.55,-0.02444444444444445,Air Meluap
2025-04-20,0.5,3.0,,,0.0,3.1774089700999193,1.9133566372584392,2.425623857522714,0.6657754538473579,-0.598276878994122,-0.0860096587298473,Air Meluap
2025-04-21,9.4,9.0,,,0.0,2.985084906757571,2.087654016113434,2.4206584209249673,0.4734513905050095,-0.4239795001391275,-0.090975095327594,Aman
2025-04-21,9.4,9.0,,,0.0,3.04,2.12,2.47,0.54,-0.38,-0.029930555555555554,Aman
2025-04-22,9.6,14.0,,,0.0,2.85,2.2,2.490486111111111,0.35,-0.3,-0.009305555555555558,Aman
2025-04-22,9.6,14.0,,,0.0,2.775723736499729,2.118327680458749,2.4402533589011086,0.2640902202471675,-0.3933058357938122,-0.0713801573514527,Aman
2025-04-23,8.9,15.0,,,0.0,2.98,2.07,2.529166666666667,0.48,-0.42,0.029444444444444447,Aman
2025-04-23,8.9,15.0,,,0.0,2.9233195343028076,1.9895270649235584,2.4771925072360026,0.4116860180502462,-0.5221064513290028,-0.0344410090165587,Aman
2025-04-24,17.5,19.0,,,0.0,3.17,1.95,2.573819444444444,0.67,-0.55,0.07381944444444445,Aman
2025-04-24,17.5,19.0,,,0.0,3.1281877964922784,1.8721781919035336,2.5203344651838893,0.616554280239717,-0.639455324349028,0.0087009489313278,Aman
2025-04-26,16.8,11.0,,,0.0,3.69,1.72,2.6440972222222223,1.19,-0.78,0.1440972222222222,Aman
2025-04-26,16.8,11.0,,,0.0,3.675756632378799,1.651906489036215,2.59312646070492,1.1641231161262375,-0.8597270272163464,0.0814929444523584,Aman
2025-04-27,4.0,7.0,,,0.0,3.806716185579959,1.5966453571788648,2.618185641199917,1.2950826693273978,-0.9149881590736966,0.1065521249473557,Air Meluap
2025-04-27,4.0,7.0,,,0.0,3.89,1.63,2.665,1.39,-0.87,0.16520833333333332,Air Meluap
2025-04-28,5.9,7.0,,,0.0,3.92,1.59,2.676388888888889,1.42,-0.91,0.17645833333333333,Aman
2025-04-28,5.9,7.0,,,0.0,3.89585687053644,1.539731069223124,2.6336392905341666,1.3842233542838782,-0.9719024470294376,0.1220057742816052,Aman
2025-04-29,14.0,16.0,,,0.0,3.966760020060073,1.5456370265389556,2.6350816503637566,1.4551265038075112,-0.9659964897136056,0.1234481341111952,Aman
2025-04-29,14.0,16.0,,,0.0,3.98,1.58,2.674236111111111,1.48,-0.92,0.17423611111111112,Aman
2025-04-30,13.0,10.0,,,0.0,3.95,1.62,2.656111111111111,1.45,-0.88,0.15625,Aman
