date,pasut_est_max,pasut_est_min,pasut_est_mean,pasut_msl_max,pasut_msl_min,pasut_msl_mean
2022-05-30,3.542035994714224,1.6936464284532153,2.486219898692414,1.0421499079695842,-0.8062396582914246,-0.01366618805222597
2022-05-31,3.659736641769897,1.6437762703884822,2.4846898497025847,1.159850555025257,-0.8561098163561578,-0.015196237042055305
2022-06-01,3.7261696901161296,1.6157956740782367,2.487805749573719,1.2262836033714897,-0.8840904126664033,-0.012080337170921052
2022-06-02,3.7559008150843898,1.6023301170761517,2.4953481268625954,1.2560147283397498,-0.8975559696684883,-0.004537959882044529
2022-06-03,3.697628487928727,1.6497275485529501,2.506289400517514,1.1977424011840871,-0.8501585381916898,0.006403313772874064
2022-06-04,3.633740536387125,1.7122415180751038,2.5188434184306883,1.133854449642485,-0.7876445686695361,0.018957331686048295
2022-06-05,3.470426144606312,1.828538843390361,2.530784954280089,0.9705400578616721,-0.6713472433542789,0.030898867535448904
2022-06-06,3.315834944277194,1.9973033433357072,2.5399267322981776,0.815948857532554,-0.5025827434089327,0.04004064555353759
2022-06-07,3.093654851938178,2.1991747584109893,2.5445676037854223,0.5937687651935382,-0.30071132833365066,0.04468151704078238
2022-06-08,2.8641445509212473,2.351608199077479,2.543775019744411,0.36425846417660734,-0.14827788766716088,0.043888932999771146
2022-06-09,2.729814008306428,2.3158306411329996,2.537486724565601,0.2299279215617882,-0.18405544561164033,0.037600637820961236
2022-06-10,3.001659494377879,2.1802490585537093,2.5265098267890775,0.5017734076332392,-0.31963702819093065,0.02662374004443757
2022-06-11,3.256133157006292,2.0098762598268127,2.5124883279615315,0.7562470702616522,-0.49000982691782724,0.012602241216891574
2022-06-12,3.5097297238507124,1.8546387360873478,2.497816203230387,1.0098436371060724,-0.6452473506572922,-0.002069883514252968
2022-06-13,3.660888399387219,1.6941077117610077,2.485382406736219,1.1610023126425792,-0.8057783749836323,-0.01450368000842106
2022-06-14,3.6882555849205745,1.5779644681558538,2.478045446858626,1.1883694981759345,-0.9219216185887862,-0.021840639886014035
2022-06-15,3.8323309325303914,1.5068114768316052,2.477876161529838,1.3324448457857514,-0.9930746099130348,-0.02200992521480183
2022-06-16,3.8832376731372844,1.4804893314534588,2.485402599754313,1.3833515863926444,-1.0193967552911811,-0.014483486990326977
2022-06-17,3.871568372657155,1.5299177762672034,2.499204303037079,1.3716822859125148,-0.9699683104774366,-0.0006817837075607791
2022-06-18,3.781729507968934,1.6163085970992759,2.5161296710022913,1.281843421224294,-0.8835774896453641,0.016243584257651378
2022-06-19,3.6162917204099223,1.7822860232324702,2.5321549547186906,1.1164056336652823,-0.7176000635121698,0.0322688679740506
2022-06-20,3.4151065811040784,1.9674225997790167,2.5435932062002813,0.9152204943594384,-0.5324634869656233,0.04370711945564132
2022-06-21,3.1457453607485415,2.1425762600711833,2.5481728678625237,0.6458592740039015,-0.3573098266734567,0.04828678111788376
2022-06-22,2.8946201768338655,2.275702371689876,2.5455561112324796,0.39473409008922555,-0.22418371505476387,0.04567002448783963
2022-06-23,2.738062068259486,2.3317626779277374,2.537137593995498,0.23817598151484587,-0.16812340881690258,0.03725150725085813
2022-06-24,2.978253341535389,2.256046080300129,2.525306237667906,0.47836725479074893,-0.24384000644451076,0.025420150923265883
2022-06-25,3.1972965874569317,2.11550974214617,2.5125759403580936,0.6974105007122917,-0.3843763445984698,0.01268985361345365
2022-06-26,3.399781022098385,1.9293229460963741,2.500979716528079,0.8998949353537449,-0.5705631406482659,0.0010936297834391873
2022-06-27,3.5324219646546147,1.7996963982822407,2.491901844570959,1.0325358779099747,-0.7001896884623993,-0.0079842421736811
2022-06-28,3.5775587333574896,1.7157102671088411,2.4862415899411476,1.0776726466128497,-0.7841758196357989,-0.013644496803492334
2022-06-29,3.6679998874541564,1.6812493170218836,2.4846326065431494,1.1681138007095164,-0.8186367697227563,-0.015253480201490532
2022-06-30,3.7162319633688647,1.6510672599544294,2.487474384160229,1.2163458766242248,-0.8488188267902106,-0.012411702584410822
2022-07-01,3.736701550402448,1.6209884276578954,2.4947231627406405,1.2368154636578081,-0.8788976590867446,-0.005162924003999425
2022-07-02,3.696567925654945,1.6504215953649533,2.505599930229042,1.196681838910305,-0.8494644913796867,0.005713843484401959
2022-07-03,3.5975474673096253,1.7229003414925164,2.518462112711864,1.0976613805649853,-0.7769857452521236,0.018576025967223853
2022-07-04,3.4711742886198373,1.8432001680549759,2.5310026836419435,0.9712882018751974,-0.6566859186896641,0.031116596897303506
2022-07-05,3.2787680015853513,1.976449556685597,2.5407507553885074,0.7788819148407113,-0.5234365300590429,0.0408646686438674
2022-07-06,3.0777417883570366,2.068943377801449,2.5456804291568695,0.5778557016123966,-0.43094270894319076,0.04579434241222957
2022-07-07,2.875063771729893,2.1571025800918022,2.5446924717150425,0.37517768498525284,-0.34278350665283774,0.04480638497040257
2022-07-08,2.8791998888376478,2.2551179934828167,2.5378263595284687,0.3793138020930078,-0.24476809326182325,0.03794027278382872
2022-07-09,3.069566097780769,2.236996373168575,2.52620775067326,0.5696800110361289,-0.26288971357606483,0.0263216639286199
2022-07-10,3.313058566179311,2.09705629764966,2.5118319547783408,0.8131724794346709,-0.40282978909498013,0.01194586803370079
2022-07-11,3.5269428099469033,1.892402423459694,2.49727398932777,1.0270567232022634,-0.6074836632849461,-0.002612097416870185
2022-07-12,3.689397829094929,1.7482937911486085,2.485335926310586,1.1895117423502892,-0.7515922955960315,-0.014550160434053883
2022-07-13,3.7115171413617656,1.6143564450774752,2.478584946403314,1.2116310546171256,-0.8855296416671647,-0.021301140341325908
2022-07-14,3.809148313581252,1.548623045400931,2.4787743661587682,1.309262226836612,-0.9512630413437089,-0.02111172058587174
2022-07-15,3.822393591112393,1.5344543090903595,2.486266350998884,1.3225075043677532,-0.9654317776542805,-0.013619735745756145
2022-07-16,3.8130234353192867,1.5594325789508776,2.499696260694666,1.3131373485746467,-0.9404535077937624,-0.00018982604997397345
2022-07-17,3.6771423274813033,1.6450093525585923,2.5161211390323786,1.1772562407366634,-0.8548767341860477,0.016235052287738583
2022-07-18,3.543212053351471,1.7683097335537545,2.5317310417525016,1.0433259666068309,-0.7315763531908854,0.031844955007861664
2022-07-19,3.3044706531462444,1.8750687327065623,2.54293692829878,0.8045845664016045,-0.6248173540380777,0.043050841554140185
2022-07-20,3.0859089092691065,2.015706473562468,2.547431489666996,0.5860228225244666,-0.48417961318217184,0.04754540292235587
2022-07-21,2.910517370131242,2.138490448152006,2.5447904221572313,0.41063128338660215,-0.3613956385926338,0.04490433541259131
2022-07-22,2.8592114285008257,2.250884835781965,2.5363796169326407,0.3593253417561857,-0.2490012509626749,0.03649353018800072
2022-07-23,2.9836483620625067,2.3057730533211864,2.524660676084545,0.48376227531786675,-0.19411303342345354,0.024774589339905173
2022-07-24,3.1861050378313918,2.133401328878458,2.512262439017029,0.6862189510867518,-0.36648475786618206,0.012376352272389202
2022-07-25,3.35937779829699,1.9638386840993751,2.5012554626310997,0.8594917115523502,-0.5360474026452648,0.0013693758864596894
2022-07-26,3.499113642057275,1.8472934490746733,2.4928972315386644,0.9992275553126349,-0.6525926376699667,-0.006988855205975586
2022-07-27,3.56336588933646,1.7467115022729538,2.487817940995523,1.0634798025918202,-0.7531745844716862,-0.012068145749116965
2022-07-28,3.58610852113336,1.7106338743859497,2.486372690531765,1.08622243438872,-0.7892522123586903,-0.013513396212875062
2022-07-29,3.651638740307477,1.6750376155266513,2.488837442586142,1.1517526535628368,-0.8248484712179887,-0.011048644158497822
2022-07-30,3.634256030310817,1.6593038539681633,2.4952875451467005,1.1343699435661772,-0.8405822327764767,-0.004598541597939487
2022-07-31,3.6166934105368758,1.6657343835704486,2.5052525268301777,1.1168073237922358,-0.8341517031741914,0.005366440085537771
2022-08-01,3.5197184634537315,1.7116425806460065,2.5174209016538005,1.0198323767090915,-0.7882435060986335,0.017534814909160534
2022-08-02,3.397845313066443,1.7515363452824098,2.529662198482994,0.8979592263218032,-0.7483497414622302,0.02977611173835415
2022-08-03,3.2304359244188388,1.8219638935971136,2.5394527805973093,0.7305498376741988,-0.6779221931475263,0.03956669385266931
2022-08-04,3.166394141859538,1.8764564194208035,2.5445584435749784,0.6665080551148979,-0.6234296673238364,0.04467235683033843
2022-08-05,3.0921255236383636,1.9709191121434473,2.5436861156190758,0.5922394368937236,-0.5289669746011927,0.04380002887443579
2022-08-06,3.0437969339925273,2.0856991352981287,2.536845164346789,0.5439108472478873,-0.4141869514465113,0.036959077602149115
2022-08-07,3.1129135012502007,2.217040464631627,2.525319449472484,0.6130274145055608,-0.2828456221130131,0.025433362727844244
2022-08-08,3.292470206969231,2.1132004398675446,2.5113302132162967,0.7925841202245909,-0.3866856468770954,0.011444126471656713
2022-08-09,3.4701833909074953,1.921489224632595,2.497558733482324,0.9702973041628553,-0.578396862112045,-0.0023273532623160342
2022-08-10,3.6234655439779955,1.764770149759372,2.4866660681123083,1.1235794572333555,-0.735115936985268,-0.013220018632331687
